accession	pairwise_score	pairwise_pct	multiple_pct	entropy
PF16694.11	-0.698268567377911	0.18190137074578025	0.2877186588921283	1.664021639008946
PF00034.27	-1.681440050047606	0.09599905528206427	0.17391304347826086	1.8717990650415408
PF23283.2	-1.4341594818708383	0.14517211195038707	0.22520942918371323	1.336076472527358
PF21750.3	0.5508192016562691	0.26040286371572835	0.3927285199794203	2.182677962838349
PF19294.5	2.4463826270082083	0.4985035889964502	0.6206959706959707	1.354443837368492
PF18152.7	0.06679570160329791	0.23069352861347353	0.3380208333333333	1.7450135497659338
PF09190.18	0.42021621721859076	0.27530122522547945	0.3911904761904762	1.9375572216288857
PF13892.12	0.987005542226663	0.3409401061030524	0.4527380140877073	1.5542079360649785
PF27601.1	-1.2664113944034432	0.1846546914588464	0.2753109811351841	1.1431420195776811
PF06058.20	-0.3435552478018577	0.2000372535860303	0.30113118044152526	1.6925275628571976
PF04290.19	-1.027198097144934	0.12064841370807541	0.22213868003341686	2.119118181642551
PF24478.2	0.6767797229006363	0.3349023776862098	0.44613306315433976	1.2962825156410065
PF24669.2	2.3753958930628527	0.46996124660522703	0.6153370439084724	1.6454247745637667
PF18427.8	2.763325447634936	0.5672163148799849	0.6617494824016563	1.2384158742457723
PF00531.29	-0.7978842585542022	0.14184327127368823	0.24849557522123894	2.15887636575491
PF21733.4	0.18437287911068853	0.2699782215634845	0.40587427001030574	1.5886608881695927
PF02288.21	0.8324776625090219	0.32063319374922333	0.46294398907103823	1.9567043086721672
PF00455.29	0.515459746901185	0.24470916379831725	0.3702028308769882	2.264375747629288
PF10539.15	1.172071099620657	0.37081298202982826	0.48059527283338194	1.5359630468785617
PF24557.3	0.5199352199123034	0.3704477111551844	0.4743180648481729	1.0966344948634412
PF23703.2	1.8397109969222496	0.42092652411949	0.5586021505376344	1.6205692042136108
PF27261.1	1.712786092871633	0.43420389965666717	0.5517460317460318	1.3433275014745105
PF08859.17	0.15661345505354787	0.22677986549461635	0.3482859691601886	1.9639338080086475
PF22944.2	-0.40009501683531606	0.2133730629373657	0.32883887864972355	1.692717355811756
PF26558.1	2.2966625795967173	0.5063290959760006	0.6205429031515988	1.3127185393624827
PF24621.3	0.06009494747390036	0.2645865112072509	0.3696489066830921	1.7546197892582296
PF01761.27	2.00292368413535	0.44746449852194004	0.5563228801086834	1.6294442828002738
PF20422.4	-0.4334762417075246	0.22035584413070508	0.3345744680851064	1.5172620386525983
PF04706.19	1.169885439722884	0.3163326898931136	0.4385245901639344	1.852285739601375
PF08100.19	-0.2887545739604422	0.2037583903600498	0.3241878241878242	2.0002934818363967
PF26038.1	0.11996006797558646	0.27146691631037495	0.3904761904761905	1.4815882619305094
PF05699.20	0.20406466354990432	0.21986025525747852	0.35994735687650803	2.3254968072534594
PF27158.1	0.12492358723293165	0.2045938003180257	0.32395566922421143	2.073504323156194
PF08068.18	2.8492661550222866	0.5549505426737539	0.6833402232327408	1.2917788328864541
PF26354.1	0.38333188246370453	0.27875682057799206	0.4107171000788022	1.7479729820324623
PF07836.17	2.5088752666109233	0.505417827634596	0.6450523471800067	1.508574226266532
PF11638.14	0.14836115162661667	0.19270643960539457	0.3032738095238095	2.08104187164416
PF08275.18	0.017256740319087742	0.24963655069231241	0.3476166328600406	1.7165898431493907
PF09115.16	0.2288297063438164	0.2201097723980701	0.36527777777777776	2.4144737563643934
PF17948.7	0.59306873546552	0.2343941828434582	0.35975	2.1916651384916035
PF14743.13	0.008963246132574699	0.2818765176751623	0.373202614379085	1.196051748746743
PF00404.25	-0.17126835964357212	0.2368211176955627	0.33605769230769234	1.7580457120948842
PF03351.23	-0.756878260683434	0.1422873493919176	0.2543635589612601	2.2400206022371845
PF16924.12	0.2442474775976919	0.22471272821660757	0.35281207133058984	2.199385818787437
PF18092.8	0.1274445178628222	0.24500326414698395	0.38056624518966464	1.862367710428724
PF23725.2	-0.37001576958344057	0.20600427595263074	0.31000373273609555	1.7841598069601157
PF07085.18	0.4023146276776968	0.2299430202664561	0.36289468107649925	2.313551851747189
